ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,756749.99,"DOACOES DE PESSOAS JURIDICAS",,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,756666.66,"DOACOES DE PESSOAS JURIDICAS",,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,756749.99,"DOACOES DE PESSOAS JURIDICAS",,
201509,2015,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"DOACOES DE PESSOAS JURIDICAS",,
201509,2015,Set,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,625000.0,"DOACOES DE PESSOAS JURIDICAS",,17850814000118
201509,2015,Set,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,625000.0,"DOACOES DE PESSOAS JURIDICAS",,3198567000102
201509,2015,Set,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",Direta,Executivo,7500.0,"DOACOES DE PESSOAS JURIDICAS",,17556265000173
201509,2015,Set,"FUNDO ESPECIAL ENFRENTAMENTO AS DROGAS",Direta,Executivo,123333.33,"DOACOES DE PESSOAS JURIDICAS",,17465354000104
201509,2015,Set,"FUNDO FOM A TRANSP. E  COMB A CORRUPÇÃO",Direta,Executivo,833.33,"DOACOES DE PESSOAS JURIDICAS",,21731719000172
201509,2015,Set,TRANSURB,Indireta,Executivo,83.33,"DOACOES DE PESSOAS JURIDICAS",,2102168000133
201509,2015,Set,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG",Indireta,Executivo,83.33,"DOACOES DE PESSOAS JURIDICAS",,1112580000171
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,756749.99,"DOACOES DE PESSOAS JURIDICAS A UEG",,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,756666.66,"DOACOES DE PESSOAS JURIDICAS A UEG",,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,756749.99,"DOACOES DE PESSOAS JURIDICAS A UEG",,
201509,2015,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"DOACOES DE PESSOAS JURIDICAS A UEG",,
201509,2015,Set,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,625000.0,"DOACOES DE PESSOAS JURIDICAS A UEG",,17850814000118
201509,2015,Set,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,625000.0,"DOACOES DE PESSOAS JURIDICAS A UEG",,3198567000102
201509,2015,Set,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",Direta,Executivo,7500.0,"DOACOES DE PESSOAS JURIDICAS A UEG",,17556265000173
201509,2015,Set,"FUNDO ESPECIAL ENFRENTAMENTO AS DROGAS",Direta,Executivo,123333.33,"DOACOES DE PESSOAS JURIDICAS A UEG",,17465354000104
201509,2015,Set,"FUNDO FOM A TRANSP. E  COMB A CORRUPÇÃO",Direta,Executivo,833.33,"DOACOES DE PESSOAS JURIDICAS A UEG",,21731719000172
201509,2015,Set,TRANSURB,Indireta,Executivo,83.33,"DOACOES DE PESSOAS JURIDICAS A UEG",,2102168000133
201509,2015,Set,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG",Indireta,Executivo,83.33,"DOACOES DE PESSOAS JURIDICAS A UEG",,1112580000171
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,833.33,"DOAÇÕES E TRANSFERÊNCIAS",,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,833.33,"DOAÇÕES E TRANSFERÊNCIAS",,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,833.33,"DOAÇÕES E TRANSFERÊNCIAS",,
201509,2015,Set,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,833.33,"DOAÇÕES E TRANSFERÊNCIAS",,16628259000111
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,,"Demais Deduções da Receita de ITCD",0.0,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"Demais Deduções da Receita de ITCD",0.0,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"Demais Deduções da Receita de ITCD",0.0,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"Demais Deduções da Receita de ITCD",0.0,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS",1.00424502E7,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS",1.00424502E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS",1.00424502E7,
201509,2015,Set,FUNDESP-PJ,Direta,Judiciário,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS",1.00424502E7,2050330000117
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.784E7,"EMOLUMENTOS E CUSTAS JUDICIAIS",1.783989206E7,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1.784E7,"EMOLUMENTOS E CUSTAS JUDICIAIS",1.783989206E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6666.66,"EMOLUMENTOS E CUSTAS JUDICIAIS",,
201509,2015,Set,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,1.783333334E7,"EMOLUMENTOS E CUSTAS JUDICIAIS",1.783989206E7,
201509,2015,Set,FUNDESP-PJ,Direta,Judiciário,1.783333334E7,"EMOLUMENTOS E CUSTAS JUDICIAIS",1.783989206E7,2050330000117
201509,2015,Set,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,6666.66,"EMOLUMENTOS E CUSTAS JUDICIAIS",,16628259000111
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,215083.33000000002,"EMOLUMENTOS FOMENTAR",658806.47,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,215083.33000000002,"EMOLUMENTOS FOMENTAR",658806.47,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,215083.33000000002,"EMOLUMENTOS FOMENTAR",658806.47,
201509,2015,Set,FOMENTAR,Direta,Executivo,215083.33000000002,"EMOLUMENTOS FOMENTAR",658806.47,1460666000195
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,808166.67,"GESTÃO DO SUS",,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,808166.67,"GESTÃO DO SUS",,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,808166.67,"GESTÃO DO SUS",,
201509,2015,Set,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,808166.67,"GESTÃO DO SUS",,544963000156
201509,2015,Set,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,808166.67,"GESTÃO DO SUS",,544963000156
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.18614825E9,ICMS,1.1177326752E9,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.18614825E9,ICMS,1.1177326752E9,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.18614825E9,ICMS,1.1177326752E9,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.18614825E9,ICMS,1.1177326752E9,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.7609E7,"ICMS - DIVIDA ATIVA",5229541.16,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.7609E7,"ICMS - DIVIDA ATIVA",5229541.16,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.7609E7,"ICMS - DIVIDA ATIVA",5229541.16,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.7609E7,"ICMS - DIVIDA ATIVA",5229541.16,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,8.434483333E7,"IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO",9.260187008E7,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,8.434483333E7,"IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO",9.260187008E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8.434483333E7,"IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO",9.260187008E7,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,8.434483333E7,"IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO",9.260187008E7,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,8.434483333E7,"IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA",9.260187008E7,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,8.434483333E7,"IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA",9.260187008E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8.434483333E7,"IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA",9.260187008E7,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,8.434483333E7,"IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA",9.260187008E7,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.22033066667E9,"IMPOSTO S/ OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E S/PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE",1.15348980348E9,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.18614825E9,"IMPOSTO S/ OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E S/PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE",1.1177326752E9,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3.418241667E7,"IMPOSTO S/ OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E S/PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE",3.575712828E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.22033066667E9,"IMPOSTO S/ OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E S/PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE",1.15348980348E9,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.18614825E9,"IMPOSTO S/ OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E S/PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE",1.1177326752E9,1409655000180
201509,2015,Set,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,3.418241667E7,"IMPOSTO S/ OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E S/PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE",,4354889000166
201509,2015,Set,"PROTEGE GOIAS",Direta,Executivo,3.418241667E7,"IMPOSTO S/ OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E S/PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE",3.575712828E7,6084202000145
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,6916666.67,"IMPOSTO S/ OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTES INTERESTADUAL E IN",,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,6916666.67,"IMPOSTO S/ OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTES INTERESTADUAL E IN",,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6916666.67,"IMPOSTO S/ OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTES INTERESTADUAL E IN",,
201509,2015,Set,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,6916666.67,"IMPOSTO S/ OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTES INTERESTADUAL E IN",,544963000156
201509,2015,Set,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,6916666.67,"IMPOSTO S/ OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTES INTERESTADUAL E IN",,544963000156
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.751608333E7,"IMPOSTO S/ TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS",2.602989429E7,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.751608333E7,"IMPOSTO S/ TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS",2.602989429E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.751608333E7,"IMPOSTO S/ TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS",2.602989429E7,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.751608333E7,"IMPOSTO S/ TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS",2.602989429E7,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,8.693E7,"IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES",1.0049713324E8,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,8.693E7,"IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES",1.0049713324E8,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8.693E7,"IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES",1.0049713324E8,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,8.693E7,"IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES",1.0049713324E8,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.8879091667E8,"IMPOSTO SOBRE O PATRIMONIO E A RENDA",2.1912889761E8,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.8879091667E8,"IMPOSTO SOBRE O PATRIMONIO E A RENDA",2.1912889761E8,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.8879091667E8,"IMPOSTO SOBRE O PATRIMONIO E A RENDA",2.1912889761E8,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.8879091667E8,"IMPOSTO SOBRE O PATRIMONIO E A RENDA",2.1912889761E8,1409655000180
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.41603825001E9,IMPOSTOS,1.37261870109E9,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.37493916667E9,IMPOSTOS,1.33686157281E9,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4.109908334E7,IMPOSTOS,3.575712828E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.41603825001E9,IMPOSTOS,1.37261870109E9,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.37493916667E9,IMPOSTOS,1.33686157281E9,1409655000180
201509,2015,Set,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,6916666.67,IMPOSTOS,,544963000156
201509,2015,Set,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,6916666.67,IMPOSTOS,,544963000156
201509,2015,Set,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,3.418241667E7,IMPOSTOS,,4354889000166
201509,2015,Set,"PROTEGE GOIAS",Direta,Executivo,3.418241667E7,IMPOSTOS,3.575712828E7,6084202000145
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,1.22033066667E9,"IMPOSTOS S/ A PRODUCAO E A CIRCULACAO",1.15348980348E9,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.18614825E9,"IMPOSTOS S/ A PRODUCAO E A CIRCULACAO",1.1177326752E9,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3.418241667E7,"IMPOSTOS S/ A PRODUCAO E A CIRCULACAO",3.575712828E7,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.22033066667E9,"IMPOSTOS S/ A PRODUCAO E A CIRCULACAO",1.15348980348E9,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.18614825E9,"IMPOSTOS S/ A PRODUCAO E A CIRCULACAO",1.1177326752E9,1409655000180
201509,2015,Set,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,3.418241667E7,"IMPOSTOS S/ A PRODUCAO E A CIRCULACAO",,4354889000166
201509,2015,Set,"PROTEGE GOIAS",Direta,Executivo,3.418241667E7,"IMPOSTOS S/ A PRODUCAO E A CIRCULACAO",3.575712828E7,6084202000145
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",,
201509,2015,Set,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",,544963000156
201509,2015,Set,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",,544963000156
201509,2015,Set,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,8333.33,INDENIZACOES,,13199944000181
201509,2015,Set,CRISA,N/A,N/A,2166.67,INDENIZACOES,,1557131000137
201509,2015,Set,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,8333.33,INDENIZACOES,,2872448000120
201509,2015,Set,DETRAN,Indireta,Executivo,8333.33,INDENIZACOES,0.0,2872448000120
201509,2015,Set,EMATER,Indireta,Executivo,83.33,INDENIZACOES,,13232306000115
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,871416.67,INDENIZACOES,385541.29,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2083.33,INDENIZACOES,484.8,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,442083.34,INDENIZACOES,0.0,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,871416.67,INDENIZACOES,385541.29,
201509,2015,Set,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,,INDENIZACOES,0.0,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2083.33,INDENIZACOES,484.8,1409655000180
201509,2015,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,427250.0,INDENIZACOES,385056.49,
201509,2015,Set,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,166.67000000000002,INDENIZACOES,,18798607000124
201509,2015,Set,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,441750.0,INDENIZACOES,0.0,18867930000102
201509,2015,Set,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,,INDENIZACOES,0.0,7766390000154
201509,2015,Set,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,166.67000000000002,INDENIZACOES,,18867918000106
201509,2015,Set,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,416666.67,INDENIZACOES,384912.49,11991625000189
201509,2015,Set,"JUNTA COMERCIAL DO ESTADO - JUCEG",Indireta,Executivo,2166.67,INDENIZACOES,144.0,2088698000174
201509,2015,Set,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,80000.0,"INDENIZACOES E RESTITUICOES",,13199944000181
201509,2015,Set,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,1750.0,"INDENIZACOES E RESTITUICOES",0.0,3537650000169
201509,2015,Set,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,833.33,"INDENIZACOES E RESTITUICOES",,3549463000103
201509,2015,Set,AGRODEFESA,Indireta,Executivo,3000.0,"INDENIZACOES E RESTITUICOES",80.74,6064227000187
201509,2015,Set,"AGÊNCIA BRASIL CENTRAL - ABC",Indireta,Executivo,833.33,"INDENIZACOES E RESTITUICOES",,3520902000147
201509,2015,Set,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,833.33,"INDENIZACOES E RESTITUICOES",,3520902000147
201509,2015,Set,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",Indireta,Executivo,395250.0,"INDENIZACOES E RESTITUICOES",127.69,3520933000106
201509,2015,Set,CRISA,N/A,N/A,3000.0,"INDENIZACOES E RESTITUICOES",,1557131000137
201509,2015,Set,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,80000.0,"INDENIZACOES E RESTITUICOES",,2872448000120
201509,2015,Set,DETRAN,Indireta,Executivo,80000.0,"INDENIZACOES E RESTITUICOES",0.0,2872448000120
201509,2015,Set,EMATER,Indireta,Executivo,36333.33,"INDENIZACOES E RESTITUICOES",0.0,13232306000115
201509,2015,Set,"ESTADO DE GOIAS",N/A,N/A,3382333.31,"INDENIZACOES E RESTITUICOES",676172.39,
201509,2015,Set,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,530500.0,"INDENIZACOES E RESTITUICOES",259565.27000000002,
201509,2015,Set,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,650499.99,"INDENIZACOES E RESTITUICOES",30512.18,
201509,2015,Set,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,3258499.98,"INDENIZACOES E RESTITUICOES",656138.61,
201509,2015,Set,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,123833.33,"INDENIZACOES E RESTITUICOES",20033.78,
201509,2015,Set,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,530500.0,"INDENIZACOES E RESTITUICOES",259565.27000000002,1409655000180
201509,2015,Set,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,2201333.32,"INDENIZACOES E RESTITUICOES",386094.94,
201509,2015,Set,FUNCTEC,Direta,Executivo,1000.0,"INDENIZACOES E RESTITUICOES",,743928000166
201509,2015,Set,"FUNDAÇÃO AMPARO A PESQ. DE GOIÁS - FAPEG",Indireta,Executivo,12500.0,"INDENIZACOES E RESTITUICOES",,8156102000102
201509,2015,Set,FUNDER,Direta,Executivo,2416.67,"INDENIZACOES E RESTITUICOES",10478.2,985566000110
201509,2015,Set,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,833.33,"INDENIZACOES E RESTITUICOES",,13301077000143
201509,2015,Set,"FUNDO DE APORTE À CELG D. S.A - FUNAC",Direta,Executivo,833.33,"INDENIZACOES E RESTITUICOES",,16961597000170
201509,2015,Set,"FUNDO DE ASSISTÊNCIA SOCIAL - FEAS",Direta,Executivo,,"INDENIZACOES E RESTITUICOES",0.0,1038829000146
201509,2015,Set,"FUNDO DE PREVIDÊNCIA ESTADUAL",Direta,Executivo,833.33,"INDENIZACOES E RESTITUICOES",,4050973000196
201509,2015,Set,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,,"INDENIZACOES E RESTITUICOES",0.2,
201509,2015,Set,"FUNDO ESP DA ESCOLA CANDIDO SANTIAGO",Direta,Executivo,10666.67,"INDENIZACOES E RESTITUICOES",,7880481000116
201509,2015,Set,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,67250.0,"INDENIZACOES E RESTITUICOES",,544963000156
201509,2015,Set,"FUNDO EST.PROT.DEFESA CONSUMIDOR-FEDC",Direta,Executivo,,"INDENIZACOES E RESTITUICOES",0.0,74159245000100
201509,2015,Set,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,833.33,"INDENIZACOES E RESTITUICOES",,4916251000171
201509,2015,Set,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,67250.0,"INDENIZACOES E RESTITUICOES",0.0,544963000156
201509,2015,Set,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,333.33,"INDENIZACOES E RESTITUICOES",,18798607000124
201509,2015,Set,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,441916.67,"INDENIZACOES E RESTITUICOES",0.0,18867930000102
201509,2015,Set,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,123833.33,"INDENIZACOES E RESTITUICOES",20033.78,7766390000154
201509,2015,Set,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",Direta,Executivo,,"INDENIZACOES E RESTITUICOES",0.0,10879198000189
201509,2015,Set,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,333.33,"INDENIZACOES E RESTITUICOES",0.0,18867918000106
201509,2015,Set,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,83.33,"INDENIZACOES E RESTITUICOES",,4354889000166
201509,2015,Set,FUNPRODUZIR,Direta,Executivo,1000.0,"INDENIZACOES E RESTITUICOES",0.0,4352350000178
201509,2015,Set,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,416833.33,"INDENIZACOES E RESTITUICOES",384912.49,11991625000189
201509,2015,Set,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,1250000.0,"INDENIZACOES E RESTITUICOES",820.0,1246693000160
